,source,batch_size,input_size,hidden_size,component,FLOPs,energy_consumed_kWh,total_gpu_energy_kWh,total_cpu_energy_kWh,total_ram_energy_kWh,seq_len,peak,num_layers,FLOPs_Activations,FLOPs_Cell_Update,FLOPs_Gates,FLOPs_Hidden_Update,hidden_gates,HEF_Activations,duration_Activations,HEF_Cell_Update,duration_Cell_Update,HEF_Hidden_Update,duration_Hidden_Update,HEF_hidden_gates,duration_hidden_gates,HEF_Gates,duration_Gates
3789,NVIDIA A100 80GB PCIe,512,384,512,hidden_gates,1073741824,0.0012114284777929,0.0006776977643809,0.0003413393644601,0.0001923913489517,4,156.0,1,1.048576e-06,5.24288e-07,0.000805306368,5.24288e-07,0.001073741824,0.005436461485783512,4.945600032828922,0.002678025876885254,5.019847704727036,0.003039683663614309,4.4225924599329645,4.42089985311263,0.025641025641025644,2.142214403784928,9.639035753977836
1667,NVIDIA A100 80GB PCIe,256,256,256,Hidden Update,131072,0.0007456954393529,0.0004168814446146,0.0002120809360535,0.0001167330586848,4,156.0,1,2.62144e-07,1.31072e-07,0.000134217728,1.31072e-07,0.000134217728,0.0016835767015794271,3.9924768615146546,0.0008548966404385433,3.9312594690938143,0.0009401013483015264,3.5749555288825827,0.969805481436775,0.025641025641025644,0.4901320546840106,7.021536690447507
3948,NVIDIA A100 80GB PCIe,512,576,640,compute_gates,1509949440,0.0013367144563655,0.000747508098005,0.0003767767719767,0.0002124295863837,4,156.0,1,1.31072e-06,6.5536e-07,0.00150994944,6.5536e-07,0.0016777216,0.006547329561120741,5.133116458315599,0.003210971962711617,5.2333383035558345,0.0036660659168049597,4.5836880583826565,6.084498034252946,0.02564102564102564,3.555143962557806,10.890319130659616
2281,NVIDIA A100 80GB PCIe,320,384,448,Cell Update,286720,0.0009253824191664,0.0005154923568326,0.0002640106100972,0.0001458794522365,4,156.0,1,5.7344e-07,2.8672e-07,0.00044040192,2.8672e-07,0.00051380224,0.0032727324220947836,4.4927564637803155,0.0016328790618709537,4.5023511192379315,0.0018265348338440603,4.024995710770293,2.5924197708362606,0.02564102564102564,1.3080729874232766,8.632818681869816
1966,NVIDIA A100 80GB PCIe,256,640,256,Cell Update,131072,0.0008116890513196,0.0004527536955407,0.000231161194651,0.0001277741611278,4,156.0,1,2.62144e-07,1.31072e-07,0.00033554432,1.31072e-07,0.000134217728,0.0016835767015794271,3.9924768615146546,0.0008548966404385433,3.9312594690938143,0.0009401013483015264,3.5749555288825827,0.969805481436775,0.025641025641025644,1.045860684935391,8.226430763435774
2979,NVIDIA A100 80GB PCIe,384,640,384,hidden_gates,452984832,0.0009834418756993,0.0005505062737469,0.0002772213278879,0.0001557142740643,4,156.0,1,5.89824e-07,2.94912e-07,0.00075497472,2.94912e-07,0.000452984832,0.0033515842526442314,4.512401052057837,0.0016711923107951764,4.524821054405236,0.001870602903388741,4.042464672832105,2.365050547689933,0.025641025641025644,2.0326806514147315,9.523545245719191
2685,NVIDIA A100 80GB PCIe,384,256,512,Activations,786432,0.0010107670676669,0.0005662176751926,0.0002849098445943,0.0001596395478799,4,156.0,1,7.86432e-07,3.93216e-07,0.000402653184,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,1.2152070949220846,8.496033851782759
1009,NVIDIA A100 80GB PCIe,192,64,128,hidden_gates,25165824,0.0003840481771846,0.0002153701722953,0.0001094312219893,5.9246782899992985e-05,4,156.0,1,9.8304e-08,4.9152e-08,1.2582912e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.06832091221141504,4.722401367130207
2319,NVIDIA A100 80GB PCIe,320,448,256,hidden_gates,167772160,0.0007826986111844,0.0004375881278484,0.000221928355598,0.0001231821277378,4,156.0,1,3.2768e-07,1.6384e-07,0.00029360128,1.6384e-07,0.00016777216,0.0020358984876796098,4.126950008999426,0.0010285499469806887,4.084415786863597,0.0011364023568147391,3.69677660014789,1.1427133847139936,0.02564102564102564,0.9368217164271551,8.035934497151812
1310,NVIDIA A100 80GB PCIe,192,448,192,Activations,147456,0.0005491579789247,0.0003077230239618,0.0001559907497924,8.544420517041845e-05,4,156.0,1,1.47456e-07,7.3728e-08,0.000132120576,7.3728e-08,5.6623104e-05,0.0010300980732059887,3.6704496156911124,0.000530080622166156,3.5663660571786857,0.000576105288678286,3.2814514562063453,0.5134769833149562,0.025641025641025644,0.4837696790014121,7.002727173633361
1971,NVIDIA A100 80GB PCIe,256,640,320,Cell Update,163840,0.000814321507587,0.0004547559193603,0.0002316016513922,0.0001279639368344,4,156.0,1,3.2768e-07,1.6384e-07,0.0004194304,1.6384e-07,0.0002097152,0.0020358984876796098,4.126950008999426,0.0010285499469806887,4.084415786863597,0.0011364023568147391,3.69677660014789,1.3461882528393068,0.02564102564102564,1.2566775431074588,8.557983469993472
800,NVIDIA A100 80GB PCIe,128,448,64,Activations,32768,0.0003769349100297,0.0002096187788112,0.0001101835312023,5.71326000162672e-05,4,156.0,1,3.2768e-08,1.6384e-08,2.9360128e-05,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.13845055173965548,5.4374921978455975
3024,NVIDIA A100 80GB PCIe,448,64,320,hidden_gates,367001600,0.0009964474957789,0.0005585523912898,0.0002803746162439,0.000157520488245,4,156.0,1,5.7344e-07,2.8672e-07,7.340032e-05,2.8672e-07,0.0003670016,0.0032727324220947836,4.4927564637803155,0.0016328790618709537,4.5023511192379315,0.0018265348338440603,4.024995710770293,2.028200400090279,0.025641025641025644,0.29687765543842204,6.339512094300615
2829,NVIDIA A100 80GB PCIe,384,448,384,hidden_gates,452984832,0.0009404312730403,0.0005265426434561,0.0002651804163108,0.0001487082132733,4,156.0,1,5.89824e-07,2.94912e-07,0.000528482304,2.94912e-07,0.000452984832,0.0033515842526442314,4.512401052057837,0.0016711923107951764,4.524821054405236,0.001870602903388741,4.042464672832105,2.365050547689933,0.025641025641025644,1.519072977586943,8.920459061300585
2464,NVIDIA A100 80GB PCIe,320,640,192,hidden_gates,94371840,0.0008276344590729,0.0004635681486213,0.0002333778789243,0.0001306884315272,4,156.0,1,2.4576e-07,1.2288e-07,0.0003145728,1.2288e-07,9.437184e-05,0.0015934508293963343,3.954648832136067,0.0008103316171095312,3.888246693382256,0.0008898978548325817,3.5405965006646647,0.7482985641622573,0.02564102564102564,0.9916787535825746,8.133651347908602
2576,NVIDIA A100 80GB PCIe,384,128,384,Cell Update,294912,0.0010358281532824,0.0005806107422685,0.000291663091108,0.0001635543199058,4,156.0,1,5.89824e-07,2.94912e-07,0.000150994944,2.94912e-07,0.000452984832,0.0033515842526442314,4.512401052057837,0.0016711923107951764,4.524821054405236,0.001870602903388741,4.042464672832105,2.365050547689933,0.025641025641025644,0.5404285693785814,7.164064688921079
1359,NVIDIA A100 80GB PCIe,192,512,128,hidden_gates,25165824,0.0005001834869506,0.0002805760578041,0.0001418763085009,7.773112064549437e-05,4,156.0,1,9.8304e-08,4.9152e-08,0.000100663296,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.38600306947822055,6.6867606968389355
2981,NVIDIA A100 80GB PCIe,384,640,448,Cell Update,344064,0.0011811041720929,0.0006615821959243,0.0003327287892383,0.0001867931869301,4,156.0,1,6.88128e-07,3.44064e-07,0.00088080384,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,2.3038671788387997,9.802958284052227
1317,NVIDIA A100 80GB PCIe,192,448,256,Hidden Update,98304,0.0006191618336551,0.0003473233334112,0.000175712980848,9.612551939587432e-05,4,156.0,1,1.96608e-07,9.8304e-08,0.000176160768,9.8304e-08,0.000100663296,0.0013171779039906424,3.827296794121278,0.0006732933189272896,3.7437106737243466,0.0007360166264374694,3.4246717996248033,0.7847297701403981,0.02564102564102564,0.6140746647782352,7.355689834333096
2025,NVIDIA A100 80GB PCIe,320,64,384,Activations,491520,0.0007832122172271,0.0004382031283363,0.000222187008305,0.0001228220805857,4,156.0,1,4.9152e-07,2.4576e-07,6.291456e-05,2.4576e-07,0.00037748736,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,2.0703781106462076,0.025641025641025644,0.26115156338507844,6.1772321989707075
2876,NVIDIA A100 80GB PCIe,384,512,384,Cell Update,294912,0.001142009014192,0.0006398519007646,0.0003216858837373,0.00018047122969,4,156.0,1,5.89824e-07,2.94912e-07,0.000603979776,2.94912e-07,0.000452984832,0.0033515842526442314,4.512401052057837,0.0016711923107951764,4.524821054405236,0.001870602903388741,4.042464672832105,2.365050547689933,0.025641025641025644,1.6944514001177085,9.13963122341609
1208,NVIDIA A100 80GB PCIe,192,320,128,compute_gates,62914560,0.0004929116727203,0.0002762802210192,0.0001401090323649,7.652241933626013e-05,4,156.0,1,9.8304e-08,4.9152e-08,6.291456e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.26115156338507844,6.1772321989707075
2924,NVIDIA A100 80GB PCIe,384,576,320,hidden_gates,314572800,0.0009642412336269,0.0005399507097365,0.0002717200004313,0.000152570523459,4,156.0,1,4.9152e-07,2.4576e-07,0.00056623104,2.4576e-07,0.0003145728,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,1.811994813985968,0.02564102564102564,1.6073424961294656,9.032763490261868
2778,NVIDIA A100 80GB PCIe,384,384,384,compute_gates,452984832,0.0009852851820645,0.0005527184977367,0.0002771481656072,0.0001554185187205,4,156.0,1,5.89824e-07,2.94912e-07,0.000452984832,2.94912e-07,0.000452984832,0.0033515842526442314,4.512401052057837,0.0016711923107951764,4.524821054405236,0.001870602903388741,4.042464672832105,2.365050547689933,0.025641025641025644,1.3386839521413216,8.676428572799928
1058,NVIDIA A100 80GB PCIe,192,128,128,compute_gates,25165824,0.0004321881434768,0.0002425210273528,0.0001228955235941,6.67715925298305e-05,4,156.0,1,9.8304e-08,4.9152e-08,2.5165824e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.12176131151403026,5.299528482716653
1665,NVIDIA A100 80GB PCIe,256,256,256,Activations,262144,0.0006678717515755,0.0003729319650176,0.0001902279663489,0.0001047118202089,4,156.0,1,2.62144e-07,1.31072e-07,0.000134217728,1.31072e-07,0.000134217728,0.0016835767015794271,3.9924768615146546,0.0008548966404385433,3.9312594690938143,0.0009401013483015264,3.5749555288825827,0.969805481436775,0.025641025641025644,0.4901320546840106,7.021536690447507
2637,NVIDIA A100 80GB PCIe,384,192,512,Hidden Update,393216,0.0011178640824186,0.0006262980010376,0.0003150500598176,0.0001765160215634,4,156.0,1,7.86432e-07,3.93216e-07,0.000301989888,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,0.958848768824994,8.075653547563505
2321,NVIDIA A100 80GB PCIe,320,448,320,Cell Update,204800,0.0009389723357146,0.0005248145865195,0.000266420702303,0.000147737046892,4,156.0,1,4.096e-07,2.048e-07,0.0003670016,2.048e-07,0.000262144,0.002461016381469516,4.267571797426573,0.001237076603468106,4.244912591960955,0.001373403024104324,3.8235550374637612,1.5855321307195236,0.025641025641025644,1.1259668936083587,8.357525864495432
2282,NVIDIA A100 80GB PCIe,320,384,448,Hidden Update,286720,0.000976437658394,0.0005438718239787,0.0002786196398399,0.0001539461945753,4,156.0,1,5.7344e-07,2.8672e-07,0.00044040192,2.8672e-07,0.00051380224,0.0032727324220947836,4.4927564637803155,0.0016328790618709537,4.5023511192379315,0.0018265348338440603,4.024995710770293,2.5924197708362606,0.02564102564102564,1.3080729874232766,8.632818681869816
3043,NVIDIA A100 80GB PCIe,448,64,576,compute_gates,132120576,0.0010717029919195,0.0006004840914997,0.0003016885885728,0.0001695303118469,4,156.0,1,1.032192e-06,5.16096e-07,0.000132120576,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,0.4837696790014121,7.002727173633361
2242,NVIDIA A100 80GB PCIe,320,320,576,Hidden Update,368640,0.0009837416810314,0.0005491090504037,0.0002798813202937,0.0001547513103339,4,156.0,1,7.3728e-07,3.6864e-07,0.0004718592,3.6864e-07,0.00084934656,0.004045662666762953,4.67281059785973,0.0020075897387241285,4.708286513914373,0.0022589360142882806,4.18440700954773,3.7332621048306094,0.02564102564102564,1.384295300616276,8.740153810222067
3435,NVIDIA A100 80GB PCIe,448,576,512,Activations,917504,0.001268267308415,0.00071029167934,0.0003571084776309,0.000200867151444,4,156.0,1,9.17504e-07,4.58752e-07,0.001056964608,4.58752e-07,0.000939524096,0.004861598626682246,4.839096230738925,0.0024014134793264945,4.898311721882578,0.0027165282113427555,4.330112143049497,4.015422456520298,0.02564102564102564,2.670069893977301,10.150167483074513
2697,NVIDIA A100 80GB PCIe,384,256,640,Hidden Update,491520,0.0011344380278303,0.0006355446751022,0.0003196975018689,0.0001791958508591,4,156.0,1,9.8304e-07,4.9152e-07,0.00050331648,4.9152e-07,0.0012582912,0.005150814742473613,4.89362462181059,0.002540657416432241,4.960557390210836,0.0028790276809413325,4.377546282902079,4.95429507099548,0.02564102564102564,1.4595387580653327,8.842211758965213
2942,NVIDIA A100 80GB PCIe,384,576,576,Hidden Update,442368,0.0012367268579324,0.0006929041654402,0.000348316692542,0.0001955059999502,4,156.0,1,8.84736e-07,4.42368e-07,0.001019215872,4.42368e-07,0.001019215872,0.004715575502974146,4.810767730732025,0.002331045144654578,4.86595862666145,0.0026345447727746446,4.305400063033765,4.2581200585308485,0.025641025641025644,2.5927950041437686,10.079370048895392
3179,NVIDIA A100 80GB PCIe,448,256,384,hidden_gates,528482304,0.0010492720392902,0.0005877740813282,0.0002953958960387,0.0001661020619232,4,156.0,1,6.88128e-07,3.44064e-07,0.000352321536,3.44064e-07,0.000528482304,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.646132226570371,0.02564102564102564,1.0887513061468268,8.297473892759902
2830,NVIDIA A100 80GB PCIe,384,448,448,Activations,688128,0.0010620303500155,0.0005944443644416,0.0002995891368933,0.0001679968486805,4,156.0,1,6.88128e-07,3.44064e-07,0.000616562688,3.44064e-07,0.000616562688,0.0038172375760329616,4.622271299824209,0.001897037036729808,4.650491094977166,0.0021310448198288722,4.139825574791188,2.9599844813145992,0.02564102564102564,1.723243332630541,9.174153987977256
2481,NVIDIA A100 80GB PCIe,320,640,448,Cell Update,286720,0.000998347154634,0.0005595901698853,0.0002813495567461,0.0001574074280025,4,156.0,1,5.7344e-07,2.8672e-07,0.0007340032,2.8672e-07,0.00051380224,0.0032727324220947836,4.4927564637803155,0.0016328790618709537,4.5023511192379315,0.0018265348338440603,4.024995710770293,2.5924197708362606,0.02564102564102564,1.9865974619152273,9.47378381005804
3089,NVIDIA A100 80GB PCIe,448,128,512,hidden_gates,939524096,0.0010070832846534,0.0005632073950145,0.0002842010629162,0.0001596748267226,4,156.0,1,9.17504e-07,4.58752e-07,0.000234881024,4.58752e-07,0.000939524096,0.004861598626682246,4.839096230738925,0.0024014134793264945,4.898311721882578,0.0027165282113427555,4.330112143049497,4.015422456520298,0.02564102564102564,0.7791427751057032,7.729764750956329
1766,NVIDIA A100 80GB PCIe,256,384,256,Cell Update,131072,0.0007413601254227,0.0004141083868454,0.0002110179824253,0.000116233756152,4,156.0,1,2.62144e-07,1.31072e-07,0.000201326592,1.31072e-07,0.000134217728,0.0016835767015794271,3.9924768615146546,0.0008548966404385433,3.9312594690938143,0.0009401013483015264,3.5749555288825827,0.969805481436775,0.025641025641025644,0.6858666939652698,7.526565079064339
2115,NVIDIA A100 80GB PCIe,320,192,256,Activations,327680,0.0008219338302561,0.0004594487008908,0.0002333090355359,0.0001291760938292,4,156.0,1,3.2768e-07,1.6384e-07,0.00012582912,1.6384e-07,0.00016777216,0.0020358984876796098,4.126950008999426,0.0010285499469806887,4.084415786863597,0.0011364023568147391,3.69677660014789,1.1427133847139936,0.02564102564102564,0.464574933243231,6.944816565508706
2536,NVIDIA A100 80GB PCIe,384,64,512,Cell Update,393216,0.0010231860230551,0.0005727060137239,0.0002889406764301,0.0001615393329011,4,156.0,1,7.86432e-07,3.93216e-07,0.000100663296,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,0.38600306947822055,6.6867606968389355
2071,NVIDIA A100 80GB PCIe,320,128,320,Cell Update,204800,0.00084985768334,0.000474321212792,0.000241805124555,0.0001337313459929,4,156.0,1,4.096e-07,2.048e-07,0.0001048576,2.048e-07,0.000262144,0.002461016381469516,4.267571797426573,0.001237076603468106,4.244912591960955,0.001373403024104324,3.8235550374637612,1.5855321307195236,0.025641025641025644,0.3993160057168211,6.7331546238171525
1977,NVIDIA A100 80GB PCIe,256,640,384,Hidden Update,196608,0.0008571195591824,0.0004786262162355,0.0002438715556526,0.0001346217872943,4,156.0,1,3.93216e-07,1.96608e-07,0.00050331648,1.96608e-07,0.000301989888,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.758660738852707,0.02564102564102564,1.4595387580653327,8.842211758965213
2636,NVIDIA A100 80GB PCIe,384,192,512,Cell Update,393216,0.0010590197937271,0.0005932679746116,0.0002984620362694,0.000167289782846,4,156.0,1,7.86432e-07,3.93216e-07,0.000301989888,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,0.958848768824994,8.075653547563505
3494,NVIDIA A100 80GB PCIe,448,640,576,hidden_gates,1189085184,0.0011329530843224,0.0006349696746354,0.0003185860612575,0.0001793973484293,4,156.0,1,1.032192e-06,5.16096e-07,0.00132120576,5.16096e-07,0.001189085184,0.0053653720544075394,4.9328287526155625,0.002643852637582627,5.005283040786421,0.0029996856512997288,4.411539176945746,4.757260864790111,0.02564102564102564,3.195073937799139,10.602906670938042
2897,NVIDIA A100 80GB PCIe,384,512,640,Hidden Update,491520,0.0012079965228293,0.0006762955410337,0.0003406367966758,0.0001910641851196,4,156.0,1,9.8304e-07,4.9152e-07,0.00100663296,4.9152e-07,0.0012582912,0.005150814742473613,4.89362462181059,0.002540657416432241,4.960557390210836,0.0028790276809413325,4.377546282902079,4.95429507099548,0.02564102564102564,2.5668978212194227,10.055367738089314
1927,NVIDIA A100 80GB PCIe,256,576,384,Hidden Update,196608,0.0008334239470142,0.0004649906497675,0.0002373138526287,0.0001311194446179,4,156.0,1,3.93216e-07,1.96608e-07,0.000452984832,1.96608e-07,0.000301989888,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.758660738852707,0.02564102564102564,1.3386839521413216,8.676428572799928
3084,NVIDIA A100 80GB PCIe,448,128,448,hidden_gates,719323136,0.0010097909386949,0.0005663354530653,0.0002839501535488,0.0001595053320807,4,156.0,1,8.02816e-07,4.01408e-07,0.000205520896,4.01408e-07,0.000719323136,0.004346108376115113,4.736427134250648,0.0021527883330708145,4.781014771587512,0.0024272896380167215,4.240331544826508,3.310266661173247,0.02564102564102564,0.6976709569948036,7.553369552320084
2164,NVIDIA A100 80GB PCIe,320,256,192,hidden_gates,94371840,0.0007337613595552,0.0004092461607285,0.0002088333656776,0.000115681833149,4,156.0,1,2.4576e-07,1.2288e-07,0.00012582912,1.2288e-07,9.437184e-05,0.0015934508293963343,3.954648832136067,0.0008103316171095312,3.888246693382256,0.0008898978548325817,3.5405965006646647,0.7482985641622573,0.02564102564102564,0.464574933243231,6.944816565508706
2121,NVIDIA A100 80GB PCIe,320,192,320,Cell Update,204800,0.0008820181705601,0.0004925017828973,0.0002506733105384,0.0001388430771242,4,156.0,1,4.096e-07,2.048e-07,0.0001572864,2.048e-07,0.000262144,0.002461016381469516,4.267571797426573,0.001237076603468106,4.244912591960955,0.001373403024104324,3.8235550374637612,1.5855321307195236,0.025641025641025644,0.5590311807190141,7.214239123831117
3898,NVIDIA A100 80GB PCIe,512,512,640,compute_gates,1342177280,0.0013197792850606,0.0007379708681547,0.0003720324962368,0.000209775920669,4,156.0,1,1.31072e-06,6.5536e-07,0.00134217728,6.5536e-07,0.0016777216,0.006547329561120741,5.133116458315599,0.003210971962711617,5.2333383035558345,0.0036660659168049597,4.5836880583826565,6.084498034252946,0.02564102564102564,3.235652050455336,10.636125737450367
2470,NVIDIA A100 80GB PCIe,320,640,320,Activations,409600,0.0009406764774837,0.0005271726439488,0.0002651901940964,0.0001483136394384,4,156.0,1,4.096e-07,2.048e-07,0.000524288,2.048e-07,0.000262144,0.002461016381469516,4.267571797426573,0.001237076603468106,4.244912591960955,0.001373403024104324,3.8235550374637612,1.5855321307195236,0.025641025641025644,1.5091898994712725,8.907614645441077
1713,NVIDIA A100 80GB PCIe,256,320,192,compute_gates,125829120,0.0006385378438751,0.0003565875074968,0.0001817344151096,0.0001002159212686,4,156.0,1,1.96608e-07,9.8304e-08,0.00012582912,9.8304e-08,7.5497472e-05,0.0013171779039906424,3.827296794121278,0.0006732933189272896,3.7437106737243466,0.0007360166264374694,3.4246717996248033,0.634832929318171,0.02564102564102564,0.464574933243231,6.944816565508706
552,NVIDIA A100 80GB PCIe,128,128,64,Hidden Update,16384,0.0003167464709488,0.0001779087534323,9.11848732256191e-05,4.765284429080857e-05,4,156.0,1,3.2768e-08,1.6384e-08,8.388608e-06,1.6384e-08,4.194304e-06,0.0002837952845261125,2.960602850072441,0.00015130668443590628,2.7764970574087235,0.00015971869891152768,2.6302653788537924,0.07501485389651076,0.025641025641025644,0.048718373191190684,4.415018374616132
2819,NVIDIA A100 80GB PCIe,384,448,256,hidden_gates,201326592,0.0009361994510279,0.0005246020863545,0.0002637532796135,0.0001478440850598,4,156.0,1,3.93216e-07,1.96608e-07,0.000352321536,1.96608e-07,0.000201326592,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.3064510378690506,0.02564102564102564,1.0887513061468268,8.297473892759902
3739,NVIDIA A100 80GB PCIe,512,320,512,hidden_gates,1073741824,0.0012088846042381,0.0006766119301779,0.0003404740193234,0.0001917986547367,4,156.0,1,1.048576e-06,5.24288e-07,0.00067108864,5.24288e-07,0.001073741824,0.005436461485783512,4.945600032828922,0.002678025876885254,5.019847704727036,0.003039683663614309,4.4225924599329645,4.42089985311263,0.025641025641025644,1.8466785388834985,9.318027292419076
3944,NVIDIA A100 80GB PCIe,512,576,576,hidden_gates,1358954496,0.0012515010987603,0.0007001102823132,0.000352529124523,0.000198861691924,4,156.0,1,1.179648e-06,5.89824e-07,0.001358954496,5.89824e-07,0.001358954496,0.005997889476234551,5.043004666096947,0.002947608989100302,5.130833961905004,0.0033559305857044407,4.50655695088452,5.235058791418484,0.02564102564102564,3.2680081652436557,10.662454105075687
3133,NVIDIA A100 80GB PCIe,448,192,448,compute_gates,308281344,0.0010915642094726,0.0006105407662069,0.0003078856471416,0.000173137796124,4,156.0,1,8.02816e-07,4.01408e-07,0.000308281344,4.01408e-07,0.000719323136,0.004346108376115113,4.736427134250648,0.0021527883330708145,4.781014771587512,0.0024272896380167215,4.240331544826508,3.310266661173247,0.02564102564102564,0.9752947962385186,8.10488262281334
1109,NVIDIA A100 80GB PCIe,192,192,128,hidden_gates,25165824,0.0004204282629888,0.0002355024106179,0.000119685034359,6.524081801184323e-05,4,156.0,1,9.8304e-08,4.9152e-08,3.7748736e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.17069311745978638,5.670505771390221
2477,NVIDIA A100 80GB PCIe,320,640,384,Hidden Update,245760,0.0010525641246255,0.0005893296381245,0.0002970475165267,0.0001661869699743,4,156.0,1,4.9152e-07,2.4576e-07,0.0006291456,2.4576e-07,0.00037748736,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,2.0703781106462076,0.025641025641025644,1.7519174944079614,9.20816106525042
1567,NVIDIA A100 80GB PCIe,256,128,256,Hidden Update,131072,0.0007062137882789,0.0003953105940226,0.0002007124330698,0.0001101907611865,4,156.0,1,2.62144e-07,1.31072e-07,6.7108864e-05,1.31072e-07,0.000134217728,0.0016835767015794271,3.9924768615146546,0.0008548966404385433,3.9312594690938143,0.0009401013483015264,3.5749555288825827,0.969805481436775,0.025641025641025644,0.27555560049527766,6.244620321529599
2687,NVIDIA A100 80GB PCIe,384,256,512,Hidden Update,393216,0.0011312070392035,0.0006343110630062,0.000318471579777,0.0001784243964202,4,156.0,1,7.86432e-07,3.93216e-07,0.000402653184,3.93216e-07,0.000805306368,0.004271419554993498,4.720894966487031,0.002116714184812664,4.763260723059721,0.0023854229432769387,4.226697645747849,3.592268048510935,0.025641025641025644,1.2152070949220846,8.496033851782759
2624,NVIDIA A100 80GB PCIe,384,192,320,hidden_gates,314572800,0.0008754833003361,0.0004900934476346,0.0002470320662366,0.0001383577864649,4,156.0,1,4.9152e-07,2.4576e-07,0.00018874368,2.4576e-07,0.0003145728,0.0028724996166485236,4.387494727599479,0.0014380604101878638,4.381970616043347,0.0016029977427244474,3.93109627891827,1.811994813985968,0.02564102564102564,0.6501845375944231,7.443396849096415
1763,NVIDIA A100 80GB PCIe,256,384,192,compute_gates,150994944,0.0006599443928956,0.0003680452944365,0.0001880997996463,0.0001037992988127,4,156.0,1,1.96608e-07,9.8304e-08,0.000150994944,9.8304e-08,7.5497472e-05,0.0013171779039906424,3.827296794121278,0.0006732933189272896,3.7437106737243466,0.0007360166264374694,3.4246717996248033,0.634832929318171,0.02564102564102564,0.5404285693785814,7.164064688921079
1259,NVIDIA A100 80GB PCIe,192,384,128,hidden_gates,25165824,0.0004683097707516,0.0002625627100449,0.0001329872450008,7.275981570582157e-05,4,156.0,1,9.8304e-08,4.9152e-08,7.5497472e-05,4.9152e-08,2.5165824e-05,0.0007280687042600683,3.462057041961542,0.0003782315422103684,3.3321062673475357,0.0004077861029521109,3.0906097171626734,0.28216064684537784,0.02564102564102564,0.30391432884985636,6.369665499848742
2519,NVIDIA A100 80GB PCIe,384,64,256,hidden_gates,201326592,0.0008429702877216,0.0004716009328404,0.00023804608877,0.0001333232661111,4,156.0,1,3.93216e-07,1.96608e-07,5.0331648e-05,1.96608e-07,0.000201326592,0.0023771775193175792,4.241358273216352,0.001196029140713511,4.214973195572258,0.00132664859179906,3.799974462260867,1.3064510378690506,0.02564102564102564,0.21689300255736163,5.950192314672597
